,0,1
2601,37@135,4.0
2602,114@5266,5.0
2603,10@2553,4.0
2604,10@3222,4.0
2605,21@2343,5.0
2606,50@3999,3.5
2607,10@3137,5.0
2608,1@2544,4.0
2609,96@1565,4.0
2610,103@4809,4.0
2611,80@4932,3.0
2612,10@2523,4.0
2613,141@4661,4.0
2614,95@1705,4.0
2615,103@3744,5.0
2616,1@3076,3.0
2617,59@1663,3.0
2618,146@4676,4.0
2619,37@1178,3.0
2620,82@3131,3.0
2621,129@4209,4.0
2622,16@2399,5.0
2623,35@2677,4.5
2624,42@676,3.0
2625,29@5071,5.0
2626,64@871,4.0
2627,92@4631,4.0
2628,71@1013,5.0
2629,50@2364,3.0
2630,22@2813,3.0
2631,88@2637,3.0
2632,105@2500,5.0
2633,134@5032,5.0
2634,61@1966,1.0
2635,24@450,4.0
2636,83@2231,5.0
2637,108@1197,5.0
2638,10@3404,4.0
2639,20@3829,4.0
2640,56@463,3.0
2641,95@398,4.0
2642,140@4529,5.0
2643,111@4813,5.0
2644,26@5229,4.0
2645,54@2838,3.0
2646,58@331,3.0
2647,56@3490,4.0
2648,42@4966,3.5
2649,70@1072,3.0
2650,64@2028,3.0
2651,123@2959,1.0
2652,151@4249,3.0
2653,76@4093,4.0
2654,89@641,3.0
2655,75@795,5.0
2656,149@1918,5.0
2657,1@1463,5.0
2658,96@4333,5.0
2659,86@3435,4.0
2660,101@1482,5.0
2661,93@1123,5.0
2662,56@3920,4.0
2663,10@4826,4.0
2664,18@4777,3.0
2665,3@2560,4.0
2666,68@4022,5.0
2667,16@2272,3.0
2668,141@1360,3.0
2669,102@4925,3.0
2670,71@3298,2.0
2671,115@2368,5.0
2672,128@5074,2.0
2673,87@3669,3.0
2674,152@242,4.0
2675,134@1246,5.0
2676,77@3916,5.0
2677,149@5218,5.0
2678,114@3740,3.0
2679,116@460,4.0
2680,16@293,5.0
2681,144@3791,4.0
2682,33@4745,4.0
2683,94@64,5.0
2684,80@1874,1.0
2685,9@178,3.0
2686,129@2487,4.0
2687,134@3108,5.0
2688,149@4773,5.0
2689,10@4625,4.5
2690,144@3891,4.0
2691,151@1966,4.0
2692,105@353,4.0
2693,141@330,5.0
2694,92@4584,2.0
2695,54@5021,2.5
2696,148@4524,2.0
2697,76@2452,4.0
2698,10@1264,4.0
2699,31@2165,4.0
2700,94@4659,4.0
2701,16@2068,4.0
2702,62@3828,3.0
2703,100@3934,4.0
2704,3@492,4.0
2705,16@3035,4.0
2706,56@3479,5.0
2707,144@616,4.0
2708,142@1911,1.0
2709,87@39,4.0
2710,97@254,5.0
2711,83@2358,5.0
2712,39@3046,3.0
2713,109@2471,3.0
2714,54@5144,4.0
2715,89@4743,4.0
2716,33@1293,3.0
2717,22@3692,4.0
2718,99@4216,2.0
2719,84@5232,4.0
2720,105@4758,4.0
2721,24@870,4.0
2722,110@2624,5.0
2723,28@3907,4.0
2724,141@810,5.0
2725,127@1780,4.0
2726,126@1414,4.0
2727,95@2084,4.0
2728,114@1792,3.0
2729,147@4955,4.0
2730,10@1839,5.0
2731,112@4403,2.0
2732,35@2679,5.0
2733,41@361,4.0
2734,85@632,5.0
2735,39@2191,5.0
2736,60@3487,2.0
2737,122@4871,3.0
2738,151@2781,2.0
2739,100@1123,4.0
2740,22@3518,4.0
2741,119@3758,4.0
2742,149@3516,3.0
2743,40@488,4.0
2744,144@442,4.0
2745,88@2830,1.0
2746,80@122,5.0
2747,147@3438,3.0
2748,104@1949,4.0
2749,112@1109,4.0
2750,10@520,4.0
2751,88@2069,3.0
2752,3@2764,3.0
2753,98@1534,4.0
2754,38@2230,4.0
2755,99@3834,3.0
2756,2@4293,4.0
2757,15@4576,2.0
2758,76@4607,3.0
2759,56@1540,5.0
2760,95@2706,4.0
2761,92@2523,4.0
2762,139@1107,3.0
2763,140@4030,5.0
2764,146@711,4.0
2765,73@3369,5.0
2766,101@2157,4.0
2767,67@2325,5.0
2768,117@1982,5.0
2769,151@878,5.0
2770,99@1214,3.0
2771,58@1378,5.0
2772,61@1057,3.5
2773,64@4703,3.0
2774,151@4147,3.0
2775,5@3720,4.0
2776,102@2645,5.0
2777,105@3393,5.0
2778,79@344,4.0
2779,131@1228,5.0
2780,16@1922,5.0
2781,31@1071,3.0
2782,99@416,2.0
2783,2@979,4.0
2784,86@341,5.0
2785,0@1081,4.0
2786,35@3346,3.0
2787,89@977,5.0
2788,132@914,3.0
2789,3@2085,4.0
2790,87@3108,3.0
2791,138@4371,4.0
2792,100@1692,2.0
2793,79@4316,4.0
2794,139@3091,3.0
2795,148@503,3.0
2796,99@2233,5.0
2797,18@238,3.0
2798,70@4452,4.0
2799,1@3614,4.0
2800,104@4977,3.0
2801,61@1021,5.0
2802,92@3264,4.0
2803,3@1428,2.0
2804,147@1633,3.0
2805,150@1355,4.0
2806,10@1525,3.0
2807,105@4393,5.0
2808,135@2678,4.0
2809,111@3624,3.0
2810,124@3567,5.0
2811,50@472,3.0
2812,37@2138,4.0
2813,88@887,3.0
2814,65@1954,2.0
2815,100@1147,5.0
2816,139@4014,4.0
2817,43@1584,4.0
2818,106@2534,2.5
2819,57@235,5.0
2820,126@2066,5.0
2821,121@1943,3.5
2822,100@73,4.0
2823,57@2476,3.0
2824,10@4859,4.0
2825,39@2806,4.0
2826,3@1785,3.0
2827,51@5104,4.0
2828,15@64,4.0
2829,149@1300,4.0
2830,83@5251,4.0
2831,54@2063,4.0
2832,25@116,4.0
2833,26@3847,4.0
2834,11@3953,4.0
2835,129@309,4.0
2836,16@34,5.0
2837,103@3440,5.0
2838,63@2030,3.0
2839,137@178,3.0
2840,145@3009,5.0
2841,151@2719,4.0
2842,109@3769,5.0
2843,7@3948,5.0
2844,56@4183,4.0
2845,84@4665,4.0
2846,10@665,5.0
2847,102@2816,4.0
2848,114@3289,4.0
2849,146@2171,4.0
2850,50@1082,4.0
2851,22@1407,3.0
2852,56@4920,4.0
2853,76@4038,4.0
2854,114@96,5.0
2855,142@4125,4.0
2856,122@4688,2.0
2857,118@2233,4.0
2858,147@753,4.0
2859,70@639,4.0
2860,4@2460,3.0
2861,114@2976,4.0
2862,79@3534,5.0
2863,136@5231,4.0
2864,93@2214,4.0
2865,104@2326,4.0
2866,123@2534,2.0
2867,118@3145,5.0
2868,33@4025,5.0
2869,106@3956,4.0
2870,18@1255,3.0
2871,38@1629,4.0
2872,87@239,5.0
2873,146@4256,4.0
2874,92@2615,4.0
2875,26@976,5.0
2876,126@3275,5.0
2877,22@4671,4.0
2878,120@3249,4.0
2879,17@3920,1.0
2880,44@4802,4.0
2881,45@3758,5.0
2882,7@2481,4.0
2883,48@217,3.0
2884,56@3049,4.0
2885,147@3703,3.0
2886,57@3057,3.0
2887,142@2250,4.0
2888,100@882,4.33333333333
2889,39@4931,4.0
2890,51@1249,5.0
2891,96@1929,3.0
2892,126@5062,4.0
2893,10@1068,2.0
2894,50@3032,3.0
2895,99@19,4.0
2896,68@3654,4.0
2897,149@4201,4.0
2898,42@2931,4.0
2899,92@4551,4.0
2900,103@659,5.0
2901,92@2176,2.0
2902,4@397,2.0
2903,28@2476,3.0
2904,122@3333,3.0
2905,98@3236,3.0
2906,7@3930,4.0
2907,43@2926,4.0
2908,57@966,5.0
2909,128@5255,4.0
2910,42@3984,4.0
2911,8@1084,5.0
2912,42@4551,3.0
2913,71@3270,5.0
2914,56@4679,4.0
2915,103@362,5.0
2916,151@2182,3.0
2917,18@2986,4.0
2918,61@4751,5.0
2919,126@4441,5.0
2920,16@1967,4.0
2921,23@2855,2.0
2922,60@4293,5.0
2923,142@1390,5.0
2924,55@416,5.0
2925,102@1552,5.0
2926,53@931,5.0
2927,59@2568,4.0
2928,89@4079,3.0
2929,35@3481,4.0
2930,100@4801,3.0
2931,45@2265,1.0
2932,94@3756,3.0
2933,113@2613,3.0
2934,147@3775,5.0
2935,76@1749,5.0
2936,28@2049,2.0
2937,49@3454,4.0
2938,120@5032,4.0
2939,10@387,3.0
2940,88@2425,5.0
2941,76@1017,4.0
2942,122@3108,4.0
2943,80@2124,5.0
2944,28@4655,3.0
2945,50@1933,3.0
2946,11@1591,5.0
2947,141@4923,5.0
2948,60@1747,4.0
2949,17@4264,2.0
2950,100@3268,4.0
2951,128@2275,3.0
2952,147@3082,4.0
2953,76@1442,4.0
2954,144@5233,5.0
2955,70@623,4.0
2956,32@3241,4.0
2957,100@1906,3.0
2958,42@1306,4.0
2959,149@4249,4.0
2960,42@4568,4.0
2961,6@852,5.0
2962,92@959,3.0
2963,122@579,3.0
2964,53@4425,5.0
2965,150@994,3.0
2966,120@2287,4.0
2967,59@4338,5.0
2968,58@3048,4.0
2969,109@791,5.0
2970,84@4251,3.0
2971,7@4077,4.0
2972,42@2892,4.0
2973,147@4483,4.0
2974,35@3025,5.0
2975,22@2533,4.0
2976,24@974,3.0
2977,95@4813,3.0
2978,104@3930,4.0
2979,115@596,3.5
2980,17@4762,5.0
2981,151@1362,3.0
2982,131@659,5.0
2983,78@4824,2.0
2984,44@1149,5.0
2985,134@5158,5.0
2986,144@248,3.0
2987,95@3966,4.0
2988,85@2446,4.0
2989,63@5143,4.0
2990,143@1170,4.0
2991,144@4393,4.0
2992,92@4986,4.0
2993,40@3704,3.0
2994,56@880,4.0
2995,2@1254,3.0
2996,125@3457,3.0
2997,42@2701,5.0
2998,56@3808,4.0
2999,65@2852,3.5
3000,144@3040,4.0
3001,104@2012,5.0
3002,68@2467,4.0
3003,88@2364,4.0
3004,147@2408,2.0
3005,120@560,3.0
3006,101@2374,4.0
3007,18@1278,3.0
3008,50@2855,3.0
3009,71@4342,4.0
3010,22@3907,3.0
3011,10@2072,5.0
3012,39@2343,4.0
3013,50@3770,3.0
3014,69@316,4.0
3015,80@224,4.0
3016,62@3958,5.0
3017,148@4287,4.0
3018,87@2232,4.0
3019,71@1544,2.0
3020,138@499,5.0
3021,108@52,4.0
3022,147@205,2.0
3023,101@2169,4.0
3024,42@1170,4.33333333333
3025,106@5027,2.0
3026,102@398,3.0
3027,106@1653,4.0
3028,31@2070,4.0
3029,42@4776,5.0
3030,135@1673,4.0
3031,74@4874,4.0
3032,7@3797,4.0
3033,139@3789,3.5
3034,4@950,3.33333333333
3035,103@530,5.0
3036,147@3173,2.0
3037,42@1430,3.0
3038,26@1020,4.0
3039,91@286,4.0
3040,129@1383,5.0
3041,50@5033,3.33333333333
3042,4@588,3.5
3043,90@2358,5.0
3044,39@3782,4.0
3045,20@1836,4.0
3046,72@5228,4.0
3047,83@3605,5.0
3048,100@2399,2.0
3049,144@4802,4.66666666667
3050,96@3204,2.0
3051,49@4743,4.0
3052,1@2941,4.0
3053,9@1897,5.0
3054,42@5227,4.0
3055,56@1145,3.0
3056,19@2399,5.0
3057,3@3885,5.0
3058,142@645,3.0
3059,91@1256,4.0
3060,131@2719,4.0
3061,82@3009,4.0
3062,35@4326,4.0
3063,116@2760,1.0
3064,132@4521,4.0
3065,144@3075,4.0
3066,76@4601,5.0
3067,49@1850,4.0
3068,92@14,3.0
3069,149@142,3.0
3070,96@2637,4.0
3071,146@125,5.0
3072,96@4791,3.0
3073,69@2343,2.0
3074,110@3602,4.0
3075,45@5132,5.0
3076,80@204,4.0
3077,92@2546,4.0
3078,39@4972,5.0
3079,48@4338,3.0
3080,105@1345,5.0
3081,86@4939,4.0
3082,17@1675,4.0
3083,35@1206,2.0
3084,150@2641,4.0
3085,24@1201,4.0
3086,124@3841,4.0
3087,114@5211,1.0
3088,77@2025,5.0
3089,22@4398,5.0
3090,69@565,5.0
3091,92@4748,4.0
3092,32@4747,4.0
3093,74@2007,4.0
3094,147@1202,4.0
3095,103@2192,5.0
3096,29@5198,5.0
3097,143@2561,5.0
3098,6@5240,5.0
3099,134@707,4.0
3100,140@2537,5.0
3101,140@4923,5.0
3102,27@192,4.0
3103,15@3742,4.0
3104,136@315,4.0
3105,35@4948,3.5
3106,76@2293,4.0
3107,106@2872,4.0
3108,28@2355,4.0
3109,74@398,3.0
3110,125@2038,3.0
3111,111@149,5.0
3112,145@619,2.0
3113,144@427,4.0
3114,26@2692,4.0
3115,1@1967,3.0
3116,127@936,4.0
3117,4@1936,3.0
3118,32@2382,4.0
3119,79@3512,4.0
3120,120@3263,5.0
3121,77@1511,3.0
3122,108@4414,4.0
3123,116@1997,4.0
3124,88@2041,3.0
3125,124@1963,5.0
3126,109@3810,2.0
3127,75@4292,4.0
3128,104@1583,4.0
3129,68@491,3.0
3130,116@5180,2.0
3131,83@2045,5.0
3132,39@2029,5.0
3133,31@2319,4.0
3134,146@2884,4.0
3135,149@247,4.0
3136,45@4867,5.0
3137,105@3829,3.0
3138,31@1634,3.0
3139,140@205,4.0
3140,4@188,4.5
3141,137@3872,4.0
3142,10@5154,4.75
3143,64@1880,4.0
3144,47@667,1.0
3145,136@506,4.0
3146,47@2358,4.0
3147,2@822,4.0
3148,76@813,4.0
3149,86@3590,4.0
3150,16@1671,3.0
3151,54@1527,3.0
3152,96@2654,2.0
3153,79@291,4.0
3154,76@3417,4.0
3155,96@3396,3.0
3156,35@2585,4.0
3157,131@3232,4.0
3158,22@1549,4.0
3159,89@2376,5.0
3160,42@2747,3.0
3161,122@568,4.0
3162,22@5219,4.0
3163,75@4512,4.0
3164,92@4966,4.0
3165,99@4030,4.0
3166,100@4743,2.0
3167,11@1086,4.0
3168,137@2523,4.0
3169,132@3229,5.0
3170,0@149,4.0
3171,95@4460,4.0
3172,90@3694,4.0
3173,152@4448,5.0
3174,18@4530,3.0
3175,58@5137,5.0
3176,129@4855,4.0
3177,109@3108,5.0
3178,100@712,3.0
3179,128@3942,2.0
3180,148@2397,1.0
3181,141@4206,3.0
3182,26@5215,4.0
3183,99@4129,4.0
3184,56@616,5.0
3185,151@1184,4.0
3186,137@4817,4.0
3187,6@2577,4.0
3188,3@1802,4.0
3189,102@1885,2.0
3190,31@3943,4.0
3191,152@1677,3.0
3192,42@3588,4.0
3193,10@2836,3.0
3194,104@2316,4.0
3195,149@869,3.0
3196,102@2764,4.0
3197,101@2060,4.0
3198,9@1848,5.0
3199,152@798,4.0
3200,78@963,4.0
3201,103@673,4.0
3202,104@279,5.0
3203,20@3213,4.0
3204,63@3356,3.0
3205,137@1820,4.0
3206,78@1500,2.0
3207,54@788,1.0
3208,77@15,5.0
3209,146@2988,5.0
3210,35@4053,4.0
3211,35@3924,4.0
3212,35@2457,4.0
3213,119@3455,4.0
3214,60@1089,5.0
3215,95@412,1.0
3216,20@3140,3.0
3217,4@3558,4.0
3218,92@1950,4.0
3219,118@4633,4.0
3220,104@362,3.0
3221,131@1880,5.0
3222,102@3802,4.0
3223,1@4872,4.0
3224,22@4674,3.0
3225,49@4107,5.0
3226,79@1576,5.0
3227,115@4906,2.0
3228,7@1757,5.0
3229,3@3963,5.0
3230,74@2816,5.0
3231,122@268,3.0
3232,101@968,5.0
3233,91@433,4.0
3234,96@2510,5.0
3235,63@2095,5.0
3236,123@3930,5.0
3237,28@5208,5.0
3238,18@1518,3.0
3239,108@236,4.0
3240,147@4757,2.0
3241,134@1118,5.0
3242,122@10,4.0
3243,122@4556,3.5
3244,113@3489,4.0
3245,20@3339,3.0
3246,50@5032,4.0
3247,66@4874,2.0
3248,113@2482,5.0
3249,32@5149,3.0
3250,113@1800,5.0
3251,109@4353,2.0
3252,114@75,5.0
3253,109@2507,5.0
3254,104@2682,5.0
3255,95@645,3.0
3256,104@3319,3.0
3257,28@140,5.0
3258,144@4377,3.5
3259,114@3933,4.0
3260,92@1748,4.0
3261,3@3010,4.0
3262,145@3657,5.0
3263,42@1115,3.0
3264,100@1654,3.0
3265,151@696,2.0
3266,51@3424,4.0
3267,109@3353,5.0
3268,54@693,3.0
3269,89@2130,3.0
3270,93@2498,2.0
3271,39@632,3.0
3272,71@2883,4.0
3273,16@5181,5.0
3274,108@4607,4.0
3275,48@3975,2.0
3276,8@2489,2.0
3277,103@1317,4.5
3278,83@4359,4.0
3279,42@4171,3.0
3280,55@4588,4.0
3281,50@586,1.0
3282,88@4863,4.0
3283,141@743,5.0
3284,121@2872,5.0
3285,95@922,4.0
3286,92@4923,5.0
3287,88@1058,3.0
3288,144@2041,5.0
3289,19@2813,2.0
3290,83@1472,3.0
3291,21@4275,4.0
3292,42@185,4.5
3293,140@567,4.0
3294,26@3431,5.0
3295,147@4709,3.0
3296,54@3149,3.0
3297,131@2385,4.0
3298,104@5220,4.0
3299,75@1962,2.0
3300,152@1668,4.0
3301,22@68,5.0
3302,147@1663,4.0
3303,69@1175,4.0
3304,92@1429,4.0
3305,103@614,5.0
3306,118@1307,4.0
3307,145@1841,2.0
3308,4@2321,3.0
3309,10@919,4.66666666667
3310,75@5153,4.0
3311,64@1761,3.0
3312,134@5238,5.0
3313,43@798,3.0
3314,68@5,3.0
3315,39@2645,4.0
3316,56@1222,5.0
3317,10@401,1.5
3318,151@526,4.0
3319,92@3761,4.0
3320,62@1641,5.0
3321,116@3105,3.0
3322,88@3492,4.0
3323,90@321,3.0
3324,2@1675,4.0
3325,14@201,3.0
3326,31@276,5.0
3327,91@1800,4.5
3328,10@368,4.0
3329,39@4778,5.0
3330,32@2283,5.0
3331,15@1890,5.0
3332,108@2888,4.0
3333,81@2541,4.0
3334,31@4403,4.0
3335,16@5084,5.0
3336,104@865,4.0
3337,3@61,4.0
3338,56@2398,4.0
3339,46@3675,4.0
3340,129@1131,5.0
3341,40@2267,3.0
3342,105@2854,2.0
3343,18@2047,3.0
3344,95@383,2.0
3345,5@2576,2.0
3346,47@2764,5.0
3347,102@1496,4.0
3348,42@4307,4.5
3349,5@4166,2.0
3350,116@3333,3.0
3351,102@597,4.0
3352,88@1250,4.0
3353,12@817,4.0
3354,24@4389,4.0
3355,15@4203,5.0
3356,149@4529,5.0
3357,49@4810,4.0
3358,15@5202,3.0
3359,146@336,4.0
3360,13@102,4.0
3361,42@979,4.0
3362,4@4684,4.5
3363,95@5235,2.0
3364,92@1171,2.0
3365,144@1254,4.0
3366,70@3971,4.0
3367,58@3997,3.0
3368,78@917,4.0
3369,1@1776,3.0
3370,84@455,4.0
3371,61@4401,1.0
3372,50@5206,3.0
3373,50@2521,4.0
3374,18@2876,5.0
3375,42@2529,5.0
3376,59@5074,4.0
3377,133@3731,1.0
3378,62@3466,5.0
3379,138@1144,5.0
3380,58@4927,3.0
3381,37@3930,5.0
3382,22@4259,4.0
3383,70@3348,5.0
3384,125@1756,3.0
3385,147@3022,5.0
3386,106@3610,5.0
3387,31@97,3.0
3388,3@2519,4.0
3389,99@2704,4.0
3390,92@3914,4.0
3391,105@3785,3.0
3392,62@2667,3.0
3393,56@451,4.0
3394,15@656,4.0
3395,51@1372,4.0
3396,67@3017,3.0
3397,29@5004,5.0
3398,88@2284,4.0
3399,150@2076,5.0
3400,92@5187,3.0
3401,42@909,4.0
3402,15@1777,4.0
3403,1@3924,3.0
3404,96@2156,4.0
3405,112@4416,4.0
3406,100@3562,1.0
3407,96@5205,3.0
3408,149@5154,5.0
3409,42@3272,4.0
3410,102@2285,4.0
3411,15@3300,4.0
3412,105@3967,5.0
3413,46@3689,4.5
3414,142@638,4.0
3415,142@3137,4.0
3416,35@5026,4.0
3417,131@3758,5.0
3418,15@839,2.0
3419,116@4292,5.0
3420,48@3815,3.0
3421,75@2751,3.0
3422,28@1681,5.0
3423,59@594,4.0
3424,88@4415,4.0
3425,18@5137,4.0
3426,31@5094,4.0
3427,28@1520,5.0
3428,108@5251,4.0
3429,89@2714,5.0
3430,147@4722,4.0
3431,114@4147,3.0
3432,144@4791,4.0
3433,48@1488,2.0
3434,111@349,5.0
3435,10@878,4.5
3436,121@4872,5.0
3437,116@4371,3.0
3438,95@3937,2.0
3439,54@117,4.0
3440,99@2651,4.0
3441,142@961,5.0
3442,131@3796,4.0
3443,95@2394,2.0
3444,29@481,5.0
3445,51@4847,5.0
3446,149@1983,4.0
3447,59@573,4.0
3448,85@4526,4.0
3449,48@725,5.0
3450,69@981,4.0
3451,9@177,4.0
3452,67@491,4.0
3453,37@5074,1.0
3454,122@4899,3.5
3455,149@3991,5.0
3456,59@2712,4.0
3457,48@3243,4.0
3458,139@2253,3.0
3459,81@3526,4.5
3460,145@2297,2.0
3461,56@901,4.0
3462,35@4677,4.0
3463,10@221,5.0
3464,76@1305,2.0
3465,151@1653,3.0
3466,15@4141,4.0
3467,9@2058,3.0
3468,45@1943,5.0
3469,1@4731,4.0
3470,35@1946,4.0
3471,3@1739,4.0
3472,54@4592,2.5
3473,108@5092,3.0
3474,54@702,4.0
3475,65@417,2.0
3476,64@2263,4.0
3477,61@3951,3.0
3478,56@3664,4.0
3479,104@2123,4.0
3480,151@645,2.0
3481,85@3699,3.0
3482,91@3604,4.0
3483,149@2262,4.0
3484,106@4915,4.0
3485,2@1572,4.0
3486,16@977,5.0
3487,35@5177,5.0
3488,102@703,4.0
3489,38@1702,4.0
3490,10@4600,4.0
3491,149@2955,3.0
3492,51@2895,4.0
3493,123@484,3.0
3494,67@462,4.0
3495,102@4019,4.0
3496,146@33,5.0
3497,32@2320,4.0
3498,51@2721,4.0
3499,110@46,5.0
3500,139@35,3.0
3501,3@2191,4.0
3502,43@1153,3.0
3503,134@353,5.0
3504,70@5258,4.0
3505,98@1705,4.0
3506,79@27,4.0
3507,147@1367,5.0
3508,149@3395,3.0
3509,146@2679,4.0
3510,10@3417,5.0
3511,76@3227,4.0
3512,150@296,4.0
3513,147@4487,4.0
3514,79@3562,5.0
3515,98@3095,3.0
3516,16@4443,2.0
3517,10@2415,3.0
3518,99@3809,2.0
3519,81@26,5.0
3520,38@1236,5.0
3521,31@2817,5.0
3522,28@4993,4.0
3523,88@5128,4.0
3524,50@4178,5.0
3525,51@127,4.0
3526,101@3084,4.0
3527,2@4651,4.0
3528,149@1663,5.0
3529,26@482,4.0
3530,92@782,3.0
3531,38@5127,4.0
3532,144@899,5.0
3533,113@717,4.0
3534,143@4226,5.0
3535,146@541,4.0
3536,10@1897,3.0
3537,79@1282,5.0
3538,92@1218,4.0
3539,127@215,5.0
3540,32@233,4.0
3541,79@2874,4.0
3542,28@804,3.0
3543,104@4877,5.0
3544,39@2764,3.0
3545,6@3735,3.0
3546,62@9,4.0
3547,146@595,4.0
3548,48@342,2.0
3549,99@2354,4.0
3550,58@4790,3.0
3551,146@1560,4.0
3552,18@2724,4.0
3553,26@3373,3.0
3554,42@4547,4.0
3555,10@2467,4.0
3556,122@330,5.0
3557,66@428,4.0
3558,56@909,4.0
3559,67@3990,4.0
3560,88@3224,4.0
3561,131@1184,4.0
3562,142@5082,4.0
3563,93@2343,4.0
3564,135@4526,5.0
3565,51@1778,3.0
3566,100@4850,3.0
3567,99@5124,3.0
3568,36@3174,5.0
3569,62@3978,5.0
3570,1@5092,3.0
3571,104@3951,4.0
3572,149@997,5.0
3573,85@2704,5.0
3574,75@766,1.0
3575,91@100,4.0
3576,78@2268,4.0
3577,116@412,4.0
3578,89@522,5.0
3579,19@4123,2.0
3580,89@813,3.0
3581,11@2987,5.0
3582,54@2538,4.0
3583,106@199,4.0
3584,100@660,2.0
3585,101@821,4.0
3586,152@2404,3.0
3587,16@4178,5.0
3588,122@4753,3.0
3589,35@3234,5.0
3590,61@4327,4.0
3591,31@2816,4.0
3592,58@559,5.0
3593,49@4284,5.0
3594,150@1218,4.0
3595,145@4607,5.0
3596,2@3186,3.0
3597,50@268,3.0
3598,89@2863,3.0
3599,6@3124,4.0
3600,92@561,4.0
3601,84@484,4.0
3602,68@330,5.0
3603,50@3920,3.0
3604,93@2215,3.5
3605,149@969,5.0
3606,17@1289,4.0
3607,146@4357,5.0
3608,108@969,5.0
3609,61@4748,2.0
3610,126@2411,4.0
3611,70@4246,4.0
3612,21@3216,4.0
3613,108@514,4.0
3614,132@2684,5.0
3615,1@363,5.0
3616,108@5152,4.5
3617,102@1618,3.0
3618,142@2123,4.0
3619,43@755,5.0
3620,120@1540,4.0
3621,46@1237,3.0
3622,140@9,4.0
3623,146@1746,2.0
3624,78@2007,4.0
3625,118@1196,4.0
3626,10@5119,4.5
3627,34@4757,2.0
3628,73@900,1.0
3629,56@2212,5.0
3630,17@38,4.0
3631,32@1240,5.0
3632,146@3028,3.0
3633,63@3341,5.0
3634,8@3041,2.0
3635,24@3776,5.0
3636,91@2021,4.0
3637,47@978,3.0
3638,22@201,2.0
3639,59@2215,5.0
3640,100@1535,2.0
3641,42@3256,4.0
3642,42@1435,3.0
3643,42@4853,4.0
3644,8@133,5.0
3645,140@3949,3.0
3646,21@4967,1.0
3647,51@2670,3.0
3648,99@1653,3.0
3649,39@552,4.0
3650,42@3518,4.0
3651,101@2918,3.0
3652,127@3647,5.0
3653,35@2026,3.0
3654,58@4021,5.0
3655,113@4328,2.0
3656,56@395,4.0
3657,149@2066,5.0
3658,32@1031,4.0
3659,137@943,3.0
3660,51@3332,4.0
3661,19@4169,3.0
3662,59@5132,4.0
3663,7@727,5.0
3664,16@3139,4.0
3665,142@963,4.0
3666,136@530,4.0
3667,138@5060,5.0
3668,122@1414,4.0
3669,67@1343,4.0
3670,61@632,4.0
3671,106@1367,2.0
3672,138@1218,4.0
3673,1@4915,4.0
3674,47@2213,5.0
3675,126@3583,4.0
3676,78@4757,3.0
3677,146@4195,5.0
3678,106@3800,3.0
3679,149@2258,4.0
3680,107@4137,5.0
3681,103@2201,4.0
3682,3@4665,4.0
3683,137@4625,5.0
3684,125@4994,2.0
3685,28@3979,5.0
3686,103@2965,2.0
3687,101@2581,3.0
3688,50@559,2.0
3689,35@3187,3.0
3690,150@1989,4.0
3691,149@3531,4.0
3692,140@4585,4.0
3693,20@105,3.0
3694,42@1289,3.0
3695,88@3733,3.0
3696,151@714,3.0
3697,56@4655,5.0
3698,129@977,5.0
3699,2@5233,5.0
3700,99@1110,4.0
3701,3@795,4.0
3702,127@311,4.0
3703,111@428,4.0
3704,57@495,4.0
3705,46@3588,5.0
3706,50@4230,4.0
3707,131@3930,5.0
3708,92@5094,3.0
3709,54@4789,3.0
3710,101@1854,5.0
3711,79@2738,4.0
3712,100@1417,3.0
3713,87@798,3.0
3714,15@2728,3.0
3715,38@878,5.0
3716,42@560,5.0
3717,109@2922,4.0
3718,146@2096,4.0
3719,119@565,4.0
3720,31@1981,4.0
3721,16@2989,5.0
3722,102@1440,3.0
3723,102@1708,4.0
3724,114@3104,4.0
3725,144@4617,4.0
3726,144@5170,5.0
3727,50@1784,3.5
3728,109@616,3.0
3729,139@2546,4.0
3730,60@4178,4.0
3731,151@3709,2.0
3732,81@4375,3.0
3733,3@5009,3.5
3734,42@3808,4.2
3735,64@4441,3.0
3736,130@3713,4.0
3737,92@1474,4.0
3738,48@3337,1.0
3739,86@1700,4.0
3740,61@1181,4.0
3741,142@1719,5.0
3742,46@239,5.0
3743,72@2429,4.0
3744,88@4178,4.0
3745,70@5096,4.0
3746,65@2072,1.0
3747,62@52,5.0
3748,22@4782,2.0
3749,92@4962,5.0
3750,96@4006,3.0
3751,114@3805,4.0
3752,106@530,4.0
3753,99@741,3.0
3754,18@3141,4.0
3755,140@3948,3.5
3756,139@1668,4.0
3757,88@3618,4.0
3758,4@4952,2.0
3759,62@3844,5.0
3760,59@4573,4.0
3761,37@4382,4.0
3762,117@4859,5.0
3763,78@2461,5.0
3764,48@113,5.0
3765,77@1348,5.0
3766,84@538,4.0
3767,146@2857,4.0
3768,102@1761,4.0
3769,38@1905,5.0
3770,71@2375,3.0
3771,136@3890,3.0
3772,64@1757,4.0
3773,108@1863,5.0
3774,90@2576,1.0
3775,92@4200,4.0
3776,56@813,5.0
3777,1@703,5.0
3778,42@3032,3.0
3779,6@2454,5.0
3780,108@1080,5.0
3781,103@3209,4.0
3782,102@2693,3.0
3783,114@2750,3.0
3784,8@1213,4.0
3785,142@5068,5.0
3786,101@3302,5.0
